Ağırlık(kg),İşlemci Arttırılmış Frekans(GHz),İşlemci Çekirdek Sayısı,İşlemci Temel Frekans(GHz),İşlemci Önbelleği(MB),Ram(Bellek) Boyutu(GB),Ram(Bellek) Frekansı(MHz),Ekran Boyutu(inç),Harici Ekran Kartı Belleği(GB),İşlemci Skoru,Medyan Fiyat,Ekran Kartı Skoru
0.031793893129770996,0.0008387096774193549,0.125,0.0,0.15625,0.0234375,,0.14814814814814814,,0.034101528384279475,0.12869412278224254,
0.027977099236641222,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.1370452152925771,0.03618863803743301
0.025687022900763357,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.034101528384279475,0.15617377461678691,0.03618863803743301
0.04706106870229008,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.1484375,0.359375,0.21111111111111114,,0.034101528384279475,0.1272177574652733,
0.033702290076335885,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.1171875,0.359375,0.14814814814814814,0.041666666666666664,0.034101528384279475,0.13896449020463708,0.01381517129288671
0.031793893129770996,0.0009354838709677419,0.125,0.06382978723404256,0.21875,0.0859375,,0.14814814814814814,,0.013746724890829695,0.14281587798803502,
,0.0011935483870967743,0.125,0.38297872340425526,0.34375,,0.359375,0.0888888888888889,,0.013746724890829695,0.1460253678075333,
,0.001032258064516129,0.125,0.2978723404255319,0.21875,,0.359375,0.14814814814814814,,0.034101528384279475,0.144741571879734,
,0.0011935483870967743,0.125,0.38297872340425526,0.34375,,0.359375,0.14814814814814814,,0.013746724890829695,0.14281587798803502,
,0.001032258064516129,0.125,0.2978723404255319,0.21875,,0.359375,0.0888888888888889,,0.034101528384279475,0.13832259224073742,
,0.001032258064516129,0.125,0.2978723404255319,0.21875,,0.359375,0.14814814814814814,,0.034101528384279475,0.14281587798803502,
0.027977099236641222,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.15516599481346446,0.03618863803743301
0.027977099236641222,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.15791331809895498,0.03618863803743301
0.027977099236641222,0.0011935483870967743,0.125,,0.34375,0.0390625,0.359375,0.14814814814814814,,0.013746724890829695,0.13254551056564048,
0.027977099236641222,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.14538988882327264,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.15220042622024804,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13821346958687447,0.03618863803743301
0.031030534351145042,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.2759375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.1468020643438519,0.005383853518551432
0.025687022900763357,0.0011935483870967743,0.5,0.5319148936170213,0.34375,0.1484375,0.359375,0.0888888888888889,,0.013852620087336245,0.1289380440085244,0.1746450973918785
0.027595419847328245,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.2421875,0.2759375,0.14814814814814814,0.041666666666666664,0.01014410480349345,0.1360759493670886,0.01381517129288671
,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.2759375,0.0888888888888889,,0.013746724890829695,0.13703879631293808,0.1746450973918785
0.04706106870229008,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1484375,0.359375,0.21111111111111114,0.041666666666666664,0.013746724890829695,0.13004210850643183,0.01381517129288671
0.04324427480916031,0.001032258064516129,0.375,0.40425531914893614,0.21875,0.1171875,0.359375,0.14814814814814814,0.125,0.019312227074235806,0.14667368475107198,0.26451989740203674
0.02034351145038168,0.0011935483870967743,0.125,,0.34375,0.0859375,0.359375,0.0888888888888889,,0.013746724890829695,0.13126813361748016,0.1746450973918785
0.03446564885496184,0.0011935483870967743,0.5,0.5319148936170213,0.34375,,0.359375,0.16296296296296298,,0.013852620087336245,0.14025470511207538,
0.03446564885496184,0.0011935483870967743,0.5,0.5319148936170213,0.34375,,0.359375,0.16296296296296298,,0.013852620087336245,0.14731558271497164,
0.02034351145038168,0.0011935483870967743,0.125,,0.34375,0.1484375,0.359375,0.0888888888888889,,0.013746724890829695,0.1492412766066706,0.1746450973918785
,0.0010967741935483872,0.25,0.23404255319148937,0.34375,,0.359375,0.14814814814814814,0.125,0.023525109170305675,0.1347921534392893,0.26451989740203674
0.03446564885496184,0.0011935483870967743,0.5,0.5319148936170213,0.34375,,0.359375,0.16296296296296298,,0.013852620087336245,0.1383290112203764,
0.03446564885496184,0.0011935483870967743,0.5,0.5319148936170213,0.34375,,0.359375,0.16296296296296298,,0.013852620087336245,0.1588697460651655,
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13409890363827767,0.03618863803743301
0.027977099236641222,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0234375,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.14001078388579352,0.03618863803743301
0.027977099236641222,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.1171875,0.359375,0.14814814814814814,0.041666666666666664,0.034101528384279475,0.13691041672015816,0.03618863803743301
0.027977099236641222,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.1171875,0.359375,0.14814814814814814,0.041666666666666664,0.034101528384279475,0.12728194726166328,0.03618863803743301
0.031412213740458016,0.001161290322580645,0.25,,0.34375,0.0234375,,0.14814814814814814,,0.025020742358078604,0.14196215369604848,
0.027977099236641222,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.0546875,0.359375,0.14814814814814814,0.041666666666666664,0.034101528384279475,0.12728194726166328,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.1514943384599584,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.14630138393201017,0.03618863803743301
0.05087786259541984,0.0011290322580645162,0.125,0.3191489361702127,0.21875,0.0234375,0.31765625,0.14814814814814814,0.125,0.025020742358078604,0.1272177574652733,0.14081824415267793
,0.0010967741935483872,0.25,0.23404255319148937,0.34375,,0.359375,0.14814814814814814,0.125,0.023525109170305675,0.1550761290985185,0.26451989740203674
0.025687022900763357,0.0011935483870967743,0.125,,0.34375,0.1171875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.14243073920969523,0.03618863803743301
0.016526717557251908,0.0012903225806451613,0.125,0.6808510638297872,0.21875,0.1484375,0.359375,0.0888888888888889,,0.034101528384279475,0.15610316584075795,
0.016526717557251908,0.0012903225806451613,0.125,0.6808510638297872,0.21875,0.0859375,0.359375,0.0888888888888889,,0.034101528384279475,0.13999152694687653,
0.031793893129770996,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.1484375,0.359375,0.14814814814814814,0.041666666666666664,0.034101528384279475,0.1588697460651655,0.005383853518551432
0.025687022900763357,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.034101528384279475,0.14281587798803502,0.03618863803743301
0.025687022900763357,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.1171875,0.359375,0.0888888888888889,0.041666666666666664,0.034101528384279475,0.14281587798803502,0.03618863803743301
0.027977099236641222,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.0546875,0.359375,0.14814814814814814,,0.034101528384279475,0.14987675559093128,
0.025687022900763357,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.1171875,0.359375,0.0888888888888889,0.041666666666666664,0.034101528384279475,0.14987675559093128,0.03618863803743301
,0.001032258064516129,0.125,0.2978723404255319,0.21875,,0.359375,0.0888888888888889,,0.034101528384279475,0.12997791871004186,
,0.0011935483870967743,0.125,0.38297872340425526,0.34375,,0.359375,0.14814814814814814,,0.013746724890829695,0.1524443474465299,
0.027977099236641222,0.0011935483870967743,0.125,,0.34375,0.0546875,0.359375,0.14814814814814814,,0.013746724890829695,0.13318740852954014,
0.033702290076335885,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.2421875,0.359375,0.14814814814814814,0.041666666666666664,0.034101528384279475,0.15725858217577734,0.01381517129288671
0.031030534351145042,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.14814814814814814,,0.013746724890829695,0.13318740852954014,
0.027977099236641222,0.0011935483870967743,0.125,,0.34375,0.0859375,0.359375,0.14814814814814814,,0.013746724890829695,0.15372814337432922,
0.027977099236641222,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.1453256990268827,0.03618863803743301
0.031030534351145042,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.1498189847741803,0.005383853518551432
0.031030534351145042,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.2759375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.15283590520450868,0.005383853518551432
0.04324427480916031,0.001032258064516129,0.375,0.40425531914893614,0.21875,0.1171875,0.359375,0.14814814814814814,0.125,0.019312227074235806,0.15309266439006855,0.26451989740203674
0.04706106870229008,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1484375,0.359375,0.21111111111111114,0.041666666666666664,0.013746724890829695,0.13967057796492668,0.01381517129288671
0.05087786259541984,0.001032258064516129,0.375,0.40425531914893614,0.21875,0.1171875,0.05703125,0.14814814814814814,0.125,0.019312227074235806,0.15886332708552647,0.26451989740203674
0.02034351145038168,0.0011935483870967743,0.125,,0.34375,0.0546875,0.359375,0.0888888888888889,,0.013746724890829695,0.12805864379798187,0.1746450973918785
0.04324427480916031,0.001032258064516129,0.375,0.40425531914893614,0.21875,0.1171875,0.359375,0.14814814814814814,0.125,0.019312227074235806,0.1479574806788713,0.26451989740203674
0.019961832061068704,0.0005161290322580645,0.125,0.12765957446808512,0.21875,0.0546875,0.2759375,0.14814814814814814,0.041666666666666664,0.02606659388646288,0.13640331732867744,0.2652309723950529
,0.0010967741935483872,0.25,0.23404255319148937,0.34375,,0.359375,0.14814814814814814,0.125,0.023525109170305675,0.15045446375844096,0.26451989740203674
0.04706106870229008,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1484375,0.359375,0.21111111111111114,0.041666666666666664,0.013746724890829695,0.13472796364289932,0.01381517129288671
0.04324427480916031,0.001032258064516129,0.375,0.40425531914893614,0.21875,0.1171875,0.359375,0.14814814814814814,0.125,0.019312227074235806,0.14290574370298098,0.6997485841988978
0.03751908396946565,0.001161290322580645,0.375,0.4893617021276595,0.46875,0.0546875,0.359375,0.0888888888888889,0.125,0.023725982532751093,0.13639689834903843,0.26451989740203674
0.02377862595419848,0.0010967741935483872,0.125,,0.21875,0.2421875,0.359375,0.14814814814814814,,0.009762008733624454,0.14262330859886513,0.1746450973918785
0.027977099236641222,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.1534136133720184,0.03618863803743301
0.027977099236641222,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.0234375,0.359375,0.14814814814814814,0.041666666666666664,0.034101528384279475,0.14987675559093128,0.03618863803743301
0.031030534351145042,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.14814814814814814,0.041666666666666664,0.01014410480349345,0.13999794592651552,0.005383853518551432
0.031793893129770996,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.0859375,0.359375,0.14814814814814814,0.041666666666666664,0.034101528384279475,0.14911289701389066,0.005383853518551432
0.031793893129770996,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.0546875,0.359375,0.14814814814814814,0.041666666666666664,0.034101528384279475,0.15739338074819625,0.005383853518551432
0.03599236641221374,0.0011935483870967743,0.125,0.5106382978723404,0.53125,0.1171875,,0.16296296296296298,,0.01755131004366812,0.15212339846458006,
0.027977099236641222,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.15860014892032762,0.03618863803743301
,0.001032258064516129,0.125,0.2978723404255319,0.21875,,0.359375,0.14814814814814814,,0.034101528384279475,0.13639689834903843,
,0.001032258064516129,0.125,0.2978723404255319,0.21875,,0.359375,0.14814814814814814,,0.034101528384279475,0.13960638816853674,
,0.001032258064516129,0.125,0.2978723404255319,0.21875,,0.359375,0.0888888888888889,,0.034101528384279475,0.15822142912162682,
,0.001032258064516129,0.125,0.2978723404255319,0.21875,,0.359375,0.0888888888888889,,0.034101528384279475,0.13318740852954014,
0.018053435114503816,0.0010967741935483872,0.125,,0.21875,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.025020742358078604,0.14281587798803502,0.03618863803743301
0.027977099236641222,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.14089660307597504,0.03618863803743301
,0.001032258064516129,0.125,0.2978723404255319,0.21875,,0.359375,0.0888888888888889,,0.034101528384279475,0.1460253678075333,
0.027977099236641222,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.1345610701722854,0.03618863803743301
0.04896946564885496,0.0010967741935483872,0.375,0.46808510638297873,0.59375,0.0546875,0.359375,0.14814814814814814,0.125,0.02199235807860262,0.15854879708321565,0.6997485841988978
0.025687022900763357,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.034101528384279475,0.14063984389041517,0.03618863803743301
,0.0010967741935483872,0.25,0.23404255319148937,0.34375,,0.359375,0.14814814814814814,0.125,0.023525109170305675,0.14968418620176135,0.26451989740203674
0.038664122137404576,0.001032258064516129,0.25,0.276595744680851,0.46875,0.0234375,0.359375,0.14814814814814814,,0.01555240174672489,0.13567155364983183,
0.013473282442748095,0.0010967741935483872,0.5,0.4893617021276595,0.34375,0.0234375,0.359375,0.062962962962963,,0.013670305676855895,0.15249569928364187,0.1746450973918785
,0.001032258064516129,0.125,,0.21875,0.2421875,0.359375,0.14814814814814814,,0.034101528384279475,0.13312963771278918,0.1746450973918785
0.02950381679389313,0.001032258064516129,0.125,,0.21875,0.0234375,0.359375,0.14814814814814814,,0.034101528384279475,0.12760289624361312,
0.04324427480916031,0.001032258064516129,0.375,0.40425531914893614,0.21875,0.1171875,0.359375,0.14814814814814814,0.125,0.019312227074235806,0.14025470511207538,0.26451989740203674
0.03446564885496184,0.0011935483870967743,0.5,0.5319148936170213,0.34375,,0.359375,0.16296296296296298,,0.013852620087336245,0.13511952140087813,
0.02034351145038168,0.0011935483870967743,0.125,,0.34375,0.0859375,0.359375,0.0888888888888889,,0.013746724890829695,0.12870054176188153,0.1746450973918785
0.021106870229007636,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.2421875,0.359375,0.0888888888888889,,0.034101528384279475,0.13241713097286056,0.1746450973918785
