Bellek Boyutu(GB),İşlemci Üreticisi,Ekran Kartı Modeli,uri,Ürün Adı,En Düşük Fiyat,Medyan Fiyat,Ekran Kartı Skoru,Cluster Label,Cosine Similar,1.NearestNeighbor,2.NearestNeighbor
6.0,NVIDIA,GeForce RTX 2060,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-rtx2060-oc-6gb-gddr6-192bit-ekran-karti-fiyatlari,141063150",Gigabyte RTX2060 OC 6GB GDDR6 192Bit Ekran Kartı,8782.44,8782.0,14.058,0,346,446,105
4.0,AMD,Radeon RX 5500 XT,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-dual-radeon-rx-5500xt-oc-evo-dual-rx5500xt-o4g-evo-4gb-128bit-gddr6-dx12-pci-e-3-0-ekran-karti-fiyatlari,594010126",Asus Dual Radeon RX 5500XT OC EVO DUAL-RX5500XT-O4G-EVO 4GB 128Bit GDDR6 DX12 PCI-E 3.0 Ekran Kartı,10990.0,10990.0,9.208,0,111,343,531
6.0,NVIDIA,GeForce RTX 2060,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-geforce-rtx-2060-d6-6g-rev-2-0-6gb-gddr6pci-express-3-01680mhz14000mhz-ekran-karti-fiyatlari,850458981",Gigabyte GeForce RTX 2060 D6 6G REV. 2.0 6GB GDDR6/PCI Express 3.0/1680MHz/14000MHz Ekran Kartı,5999.0,5999.0,14.058,0,456,378,478
10.0,NVIDIA,GeForce RTX 3080,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-geforce-rtx-3080-oc-10gb-tuf-rtx-3080-o10g-gaming-320bit-gddr6x-dx12-pci-express-4-0-ekran-karti-fiyatlari,651501293",Asus GeForce RTX 3080 OC 10GB TUF-RTX 3080-O10G-GAMING 320Bit GDDR6X DX12 PCI-Express 4.0 Ekran Kartı,60060.0,60060.0,25.389,1,473,81,395
16.0,NVIDIA,RTX A5000,"https://www.cimri.com/ekran-kartlari/en-ucuz-pny-vcqrtx5000-pb-nvidia-quadro-rtx-5000-16-gb-gddr6-ekran-karti-fiyatlari,627707561",Pny VCQRTX5000-PB Nvidia Quadro RTX 5000 16 GB GDDR6 Ekran Kartı,57468.69,57469.0,23.322,1,145,332,335
12.0,NVIDIA,GeForce RTX 3080 Ti,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-geforce-rtx-3080-ti-gaming-x-trio-12gb-gddr6x-384bit-nvidia-ekran-karti-fiyatlari,884799810",MSI GEFORCE RTX 3080 TI GAMING X TRIO 12GB GDDR6X 384Bit NVIDIA Ekran Kartı,130140.0,130140.0,27.402,1,64,145,289
,,GeForce GTX 1060,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-aero-nvidia-geforce-gtx-1060-6gb-oc-128bit-gddr5-dx12-pci-e-3-0-ekran-karti-fiyatlari,41788440",MSI AERO Nvidia GeForce GTX 1060 6GB OC 128Bit GDDR5 DX12 PCI-E 3.0 Ekran Kartı,8330.0,8330.0,10.069,0,352,531,101
6.0,NVIDIA,GeForce RTX 2060,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-nvidia-geforce-rtx-2060-ventus-6-gb-gddr6-192-bit-ekran-karti-fiyatlari,150333932",MSI Nvidia GeForce RTX 2060 Ventus 6 GB GDDR6 192 Bit Ekran Kartı,9999.99,10236.0,14.058,0,254,109,53
8.0,NVIDIA,GeForce RTX 3070 Ti,"https://www.cimri.com/ekran-kartlari/en-ucuz-palit-nvidia-geforce-rtx3070ti-ned307t019p2-1047g-gamerock-lhr-8gb-256bit-dx12-pci-e-4-0-gddr6x-ekran-karti-fiyatlari,886673386",Palit Nvidia GeForce RTX3070Ti NED307T019P2-1047G GAMEROCK LHR 8GB 256Bit DX12 PCI-e 4.0 GDDR6X Ekran Kartı,16775.04,16775.0,23.741,2,464,498,464
4.0,AMD,Radeon RX 550,"https://www.cimri.com/ekran-kartlari/en-ucuz-afox-afrx550-4096d5h4-v6-rx-550-4-gb-gddr5-128-bit-ekran-karti-fiyatlari,1109776131",Afox AFRX550-4096D5H4-V6 Rx 550 4 GB GDDR5 128 Bit Ekran Kartı,2223.12,2609.0,2.701,0,226,219,306
2.0,NVIDIA,GeForce GTX 970,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-2-gb-gt730-gddr3-128-bit-hdmi-dvi-vga-n730-2gd3v2-ekran-karti-fiyatlari,1112559031",MSI 2 GB Gt730 Gddr3 128 Bit Hdmı-Dvı-Vga (N730-2GD3V2) Ekran Kartı,1732.59,1733.0,9.641,0,218,147,432
,,GeForce MX250,"https://www.cimri.com/ekran-kartlari/en-ucuz-seclife-gt210-1gb-ddr2-64bit-ekran-karti-fiyatlari,429995088",Seclife GT210 1GB DDR2 64Bit Ekran Kartı,711.0,711.0,2.477,0,118,369,118
,,GeForce RTX 2060,"https://www.cimri.com/ekran-kartlari/en-ucuz-inno3d-geforce-rtx-2060-twin-x2-6gb-gddr6-192bit-dx12-gaming-ekran-karti-fiyatlari,191321340",Inno3D Geforce RTX 2060 Twin X2 6GB GDDR6 192Bit DX12 Gaming Ekran Kartı,8888.0,8888.0,14.058,0,396,506,117
4.0,NVIDIA,T1000,"https://www.cimri.com/ekran-kartlari/en-ucuz-hp-nvidia-quadro-p1000-4-gb-ekran-karti-fiyatlari,627713469",HP Nvidia Quadro P1000 4 GB Ekran Kartı,7923.59,7924.0,7.703,0,393,341,250
2.0,NVIDIA,Quadro K4200,"https://www.cimri.com/ekran-kartlari/en-ucuz-hp-nvidia-quadro-k420-2gb-grafik-karti-grafik-kartlari-fiyatlari,723068295",HP NVIDIA Quadro K420 2GB Grafik Kartı - Grafik kartları,2654.74,2655.0,4.324,0,368,366,118
24.0,NVIDIA,RTX A6000,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-tuf-gaming-geforce-rtx-3090-tuf-rtx3090-24g-gaming-24gb-gddr6x-384bit-dx12-gaming-ekran-karti-fiyatlari,709822215",Asus TUF Gaming GeForce RTX 3090 TUF-RTX3090-24G-GAMING 24GB GDDR6X 384Bit DX12 Gaming Ekran Kartı,50007.62,50008.0,22.129,1,17,27,6
4.0,NVIDIA,GeForce GTX 1650,"https://www.cimri.com/ekran-kartlari/en-ucuz-pny-vcg16504sfppb-o-nvidia-geforce-gtx-1650-4-gb-gddr5-ekran-karti-fiyatlari,627711142",Pny VCG16504SFPPB-O Nvidia GeForce GTX 1650 4 GB GDDR5 Ekran Kartı,3799.99,4534.0,7.838,0,313,304,208
12.0,AMD,Radeon RX 6750 XT,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-amd-radeon-rx-6750-xt-gaming-x-trio-12-gb-gddr6-192-ekran-karti-fiyatlari,1833407369",MSI AMD Radeon RX 6750 XT Gaming X Trio 12 GB GDDR6 192 Ekran Kartı,12342.0,12342.0,21.532,2,427,547,518
6.0,NVIDIA,GeForce GTX 1660,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-geforce-gtx-1660-oc-6gb-gddr5-192bit-tuf-gtx1660-o6g-gaming-ekran-karti-fiyatlari,219332450",Asus GeForce GTX 1660 OC 6GB GDDR5 192Bit TUF-GTX1660-O6G Gaming Ekran Kartı,6802.0,6802.0,11.753,0,88,297,96
16.0,AMD,Radeon RX 6900 XT,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-amd-radeon-rx-6900-xt-tuf-gaming-tuf-rx6900xt-o16g-gaming-16-gb-gddr6-256-bit-ekran-karti-fiyatlari,765740215",Asus AMD Radeon RX 6900 XT TUF Gaming TUF-RX6900XT-O16G-GAMING 16 GB GDDR6 256 Bit Ekran Kartı,28999.0,28999.0,26.814,1,60,5,231
8.0,NVIDIA,GeForce RTX 3060 Ti,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-geforce-rtx-3060-ti-gaming-oc-pro-8gb-v3-lhr-ekran-karti-fiyatlari,899012682",Gigabyte GeForce RTX 3060 Ti GAMING OC PRO 8GB V3 LHR ekran kartı,13772.0,15316.0,20.544,2,495,336,29
8.0,NVIDIA,GeForce RTX 3070,"https://www.cimri.com/ekran-kartlari/en-ucuz-palit-nvidia-geforce-rtx3070-gaming-pro-oc-8gb-256bit-dx12-pci-e-4-0-gddr6-ekran-karti-fiyatlari,660649118",Palit Nvidia GeForce RTX3070 Gaming Pro OC 8GB 256Bit DX12 PCI-e 4.0 GDDR6 Ekran Kartı,13413.49,13413.0,22.449,2,484,540,390
8.0,NVIDIA,GeForce RTX 2060 SUPER,"https://www.cimri.com/ekran-kartlari/en-ucuz-gainward-geforce-rtx2060-super-ghost-ne6206s018p2-1160x-1-8gb-256-bit-pci-e-3-0-ekran-karti-fiyatlari,884267490",Gainward Geforce RTX2060 Super Ghost NE6206S018P2-1160X-1 8GB 256 Bit Pcı-e 3.0 Ekran Kartı,8293.0,8293.0,16.597,2,485,43,435
8.0,AMD,Radeon RX 5500 XT,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-radeon-rx-5500-xt-gaming-x-8g-8gb-gddr6-128bit-dx12-gaming-ekran-karti-fiyatlari,578485521",MSI Radeon RX 5500 XT Gaming X 8G 8GB GDDR6 128Bit DX12 Gaming Ekran Kartı,10000.0,10000.0,9.208,0,124,357,478
8.0,NVIDIA,RTX A2000,"https://www.cimri.com/ekran-kartlari/en-ucuz-pny-vcg20608sdfppb-o-nvidia-geforce-rtx-2060-8-gb-gddr6-ekran-karti-fiyatlari,627711149",Pny VCG20608SDFPPB-O Nvidia GeForce RTX 2060 8 GB GDDR6 Ekran Kartı,7999.88,8000.0,13.811,0,362,42,385
12.0,NVIDIA,GeForce RTX 3060,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-vga-geforce-rtx3060-gaming-x-oc-12gb-192-bit-gddr6-ekran-karti-fiyatlari,1513841442",MSI VGA Geforce RTX3060 Gaming X OC 12GB 192 Bit GDDR6 Ekran Kartı,9399.0,9399.0,17.156,2,30,241,386
12.0,AMD,Radeon RX 6700 XT,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-gv-r67xtaorus-e-12gd-rx6700-xt-12-gb-aorus-elite-gddr6-256-bit-hdmi-dp-pcie-16x-v4-0-ekran-karti-fiyatlari,776240069",Gigabyte GV-R67XTAORUS-E-12GD RX6700 XT 12 GB Aorus Elite GDDR6 256 Bit HDMI DP Pcie 16X V4.0 Ekran Kartı,12067.88,12068.0,19.6,2,391,394,17
8.0,AMD,,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-rx-590-gaming-8gb-gddr5-256bit-gv-rx590gaming-8gd-karti-fiyatlari,287664688",Gigabyte RX 590 Gaming 8GB GDDR5 256Bit GV-RX590GAMING-8GD Kartı,10000.0,10000.0,,0,309,337,491
8.0,AMD,Radeon RX 6600,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-radeon-rx-6600-mech-2x-8-g-8-gb-gddr6-128-bit-ekran-karti-fiyatlari,1154627139",MSI Radeon RX 6600 MECH 2X 8 G 8 GB GDDR6 128 Bit Ekran Kartı,8599.99,10027.0,14.941,2,294,124,294
4.0,AMD,Radeon RX 6500 XT,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-rx6500xt-o4g-rx500xt-4-gb-dual-gddr6-64-bit-hdmi-dp-pcie-16x-v4-0-ekran-karti-fiyatlari,1273674993",Asus RX6500XT-O4G RX500XT 4 GB Dual Gddr6 64 Bit HDMI Dp Pcie 16X V4.0 Ekran Kartı,4388.0,4757.0,9.419,0,470,201,410
6.0,NVIDIA,GeForce RTX 2060,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-rog-strix-rog-strix-rtx2060-o6g-gaming-geforce-rtx-2060-gaming-6gb-oc-192bit-ekran-karti-fiyatlari,144842243",Asus ROG Strix ROG-STRIX-RTX2060-O6G-Gaming GeForce RTX 2060 Gaming 6GB OC 192Bit Ekran Kartı,12505.0,12505.0,14.058,0,135,330,396
12.0,NVIDIA,GeForce RTX 3060,"https://www.cimri.com/ekran-kartlari/en-ucuz-pny-geforce-rtx-3060-12gb-vcg306012dfxppb-xlr8-gaming-12gb-gddr6-192bit-dx12-ekran-karti-fiyatlari,759634527",Pny Geforce Rtx 3060 12GB VCG306012DFXPPB Xlr8 Gaming 12GB Gddr6 192BIT DX12 Ekran Kartı,9250.0,9250.0,17.156,2,120,380,241
24.0,NVIDIA,GeForce RTX 3090 Ti,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-nvidia-geforce-rtx-3090-ti-black-trio-24-gb-1860-mhz-ekran-karti-fiyatlari,1822039953",MSI Nvidia GeForce RTX 3090 Ti Black Trio 24 GB 1860 MHz Ekran Kartı,46239.21,46239.0,29.847,1,360,546,72
12.0,NVIDIA,GeForce RTX 3080 Ti,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-geforce-rtx-3080-ti-eagle-oc-12gb-gddr6x-384bit-nvidia-ekran-karti-fiyatlari,884799812",GIGABYTE GeForce RTX 3080 Ti EAGLE OC 12GB GDDR6X 384Bit Nvidia Ekran Kartı,33999.0,33999.0,27.402,1,81,467,162
8.0,NVIDIA,GeForce RTX 3070,"https://www.cimri.com/ekran-kartlari/en-ucuz-geforce-rtx3070-eagle-oc-8gb-gddr6-256-bit-gv-n3070eagle-oc-8gd-lhr-ekran-karti-fiyatlari,908232880",GeForce RTX3070 EAGLE OC 8GB GDDR6 256 Bit GV-N3070EAGLE OC-8GD LHR Ekran Kartı,12999.0,12999.0,22.449,2,108,390,540
8.0,NVIDIA,GeForce RTX 3070,"https://www.cimri.com/ekran-kartlari/en-ucuz-inno3d-rtx3070-ichill-x3-8gb-256bit-gddr6-ekran-karti-fiyatlari,685314098",Inno3D RTX3070 ICHILL x3 8GB 256Bit GDDR6 Ekran Kartı,13158.18,13158.0,22.449,2,508,540,389
8.0,NVIDIA,GeForce RTX 3050,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-gv-n3050eagle-8-gb-rtx3050-gddr6-128-bit-pcie-16x-v4-0-ekran-karti-fiyatlari,1768096491",Gigabyte GV-N3050EAGLE 8 GB RTX3050 Gddr6 128 Bit Pcie 16x V4.0 Ekran Kartı,5799.99,6295.0,12.709,0,421,105,446
4.0,AMD,Radeon RX 550,"https://www.cimri.com/ekran-kartlari/en-ucuz-axle-amd-radeon-rx550-4-gb-gddr-128-bit-ekran-karti-fiyatlari,1029265211",Axle Amd Radeon RX550 4 GB GDDR 128 Bit Ekran Kartı,3865.56,3866.0,2.701,0,492,308,307
2.0,NVIDIA,Quadro T2000,"https://www.cimri.com/ekran-kartlari/en-ucuz-hp-340k8aa-nvidia-quadro-t400-2-gb-ekran-karti-fiyatlari,1026695579",HP 340K8AA NVIDIA Quadro T400 2 GB Ekran Kartı,2807.08,2807.0,7.186,0,368,268,283
12.0,AMD,Radeon RX 6700 XT,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-radeon-rx-6700-xt-gaming-x-12gb-192bit-gddr6-pci-express-x16-ekran-karti-rx-6700-xt-gaming-x-fiyatlari,900235077",MSI Radeon RX 6700 XT GAMING X 12GB 192Bit GDDR6 PCI-Express x16 Ekran Kartı (RX 6700 XT GAMING X),12111.0,12111.0,19.6,2,35,381,17
12.0,NVIDIA,GeForce RTX 3080 Ti,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-geforce-rtx-3080-ti-gaming-oc-gv-n308tgaming-oc-12gd-12gb-gddr6x-384bit-nvidia-ekran-karti-fiyatlari,861200987",Gigabyte GeForce RTX 3080 Ti GAMING OC GV-N308TGAMING OC-12GD 12GB GDDR6X 384Bit Nvidia Ekran Kartı,48499.0,48499.0,27.402,1,388,4,358
6.0,NVIDIA,RTX A2000,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-geforce-rtx-2060-dual-rtx2060-a6g-evo-6gb-gddr6-192bit-dx12-gaming-ekran-karti-fiyatlari,615775738",Asus GeForce RTX 2060 Dual-RTX2060-A6G-EVO 6GB GDDR6 192Bit DX12 Gaming Ekran Kartı,12950.0,12950.0,13.811,0,456,330,385
6.0,NVIDIA,GeForce GTX 1660 Ti,"https://www.cimri.com/ekran-kartlari/en-ucuz-pny-vcg1660t6dfppb-o-nvidia-geforce-gtx-1660-ti-6-gb-gddr6-ekran-karti-fiyatlari,627711150",Pny VCG1660T6DFPPB-O Nvidia GeForce GTX 1660 Ti 6 GB GDDR6 Ekran Kartı,4933.37,4933.0,11.913,0,516,444,450
6.0,NVIDIA,GeForce GTX 1660 SUPER,"https://www.cimri.com/ekran-kartlari/en-ucuz-gainward-471056224-1402-nvidia-geforce-gtx-1660-super-6-gb-gddr6-ekran-karti-fiyatlari,627709706",Gainward 471056224-1402 Nvidia GeForce GTX 1660 SUPER 6 GB GDDR6 Ekran Kartı,4849.03,4849.0,12.79,0,407,22,96
12.0,NVIDIA,GeForce RTX 3080 Ti,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-tuf-gaming-geforce-rtx-3080-ti-12-gb-gddr6x-384-bit-dx12-gaming-ekran-karti-fiyatlari,1479150657",Asus TUF Gaming GeForce RTX 3080 Ti 12 GB GDDR6X 384 Bit DX12 Gaming Ekran Kartı,25877.76,25878.0,27.402,2,61,79,463
4.0,AMD,Radeon RX 6400,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-amd-radeon-rx-6400-d6-low-profile-4g-gv-r64d6-4gl-4-gb-gddr6-64-bit-ekran-karti-fiyatlari,1806819467",Gigabyte AMD Radeon RX 6400 D6 Low Profile 4G GV-R64D6-4GL 4 GB GDDR6 64 Bit Ekran Kartı,3690.16,3695.0,7.307,0,454,445,192
1.0,NVIDIA,GeForce GTX 970,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-nvidia-geforce-gt-710-1gb-32bit-gddr5-gt710-sl-1gd5-brk-ekran-karti-fiyatlari,55057197",Asus Nvidia GeForce GT 710 1GB 32Bit GDDR5 GT710-SL-1GD5-BRK Ekran Kartı,3250.0,3250.0,9.641,0,523,237,274
8.0,NVIDIA,GeForce RTX 3070,"https://www.cimri.com/ekran-kartlari/en-ucuz-evga-geforce-rtx-3070xc3-ultra-gaming-8gb-gddr6-256bit-nvidia-rgb-ekran-karti-fiyatlari,812391708",EVGA GeForce RTX 3070 XC3 ULTRA GAMING 8GB GDDR6 256Bit Nvidia RGB Ekran Kartı,19574.76,19575.0,22.449,2,433,136,472
8.0,NVIDIA,GeForce RTX 3070,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-rtx-3070-eagle-oc-8-gb-gv-n3070eagle-oc-8gd-gddr6x-256-bit-ekran-karti-fiyatlari,672326493",Gigabyte RTX 3070 EAGLE OC 8 GB GV-N3070EAGLE OC-8GD GDDR6X 256 Bit Ekran Kartı,12796.04,12796.0,22.449,2,389,59,495
4.0,NVIDIA,GeForce GTX 970,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-geforce-gt-730k-4-gb-gddr3-n730k-4gd3oc-64-bit-ekran-karti-fiyatlari,1472210297",MSI Geforce Gt 730k 4 gb Gddr3 N730k-4gd3/oc 64 bit Ekran Kartı,2402.08,2402.0,9.641,0,91,455,134
24.0,NVIDIA,GeForce RTX 3090,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-rog-rtx3090-24-gb-gddr6x-384-bit-oc-rgb-ekran-karti-fiyatlari,1417335872",Asus ROG RTX3090 24 GB GDDR6X 384 Bit OC RGB Ekran Kartı,54289.77,54290.0,26.859,1,546,501,387
8.0,AMD,Radeon RX Vega 56,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-strix-rxvega56-o8g-gaming-8gb-ddr5-2048-bit-ekran-karti-fiyatlari,73065192",Asus Strix RXVEGA56-O8G Gaming 8Gb DDR5 2048 Bit Ekran Kartı,11000.0,11000.0,13.627,2,476,138,414
8.0,NVIDIA,GeForce RTX 2060 SUPER,"https://www.cimri.com/ekran-kartlari/en-ucuz-gainward-471056224-1099-nvidia-geforce-rtx-2060-super-8-gb-gddr6-ekran-karti-fiyatlari,627709691",Gainward 471056224-1099 Nvidia GeForce RTX 2060 SUPER 8 GB GDDR6 Ekran Kartı,17459.03,17459.0,16.597,2,398,476,89
4.0,NVIDIA,GeForce GTX 1050 Ti,"https://www.cimri.com/ekran-kartlari/en-ucuz-inno3d-nvidia-geforce-n105t-3ddv-m5cm-gtx1050ti-twin-x2-4gb-128bit-dx12-pci-e-3-0-gddr5-ekran-karti-fiyatlari,875651450",Inno3D Nvidia GeForce N105T-3DDV-M5CM GTX1050Ti Twin x2 4GB 128Bit DX12 PCI-e 3.0 GDDR5 Ekran Kartı,4138.99,5462.0,6.296,0,44,338,253
4.0,AMD,Radeon RX 580,"https://www.cimri.com/ekran-kartlari/en-ucuz-jingying-rx-580-4gb-ddr5-256-bit-hdmi-gaming-pro-ekran-karti-fiyatlari,888176527",Jingying RX 580 4GB DDR5 256 Bit HDMI Gaming Pro Ekran Kartı,5192.5,5192.0,8.928,0,121,99,522
4.0,AMD,Radeon RX 6500 XT,"https://www.cimri.com/ekran-kartlari/en-ucuz-xfx-speedster-gddr6-rx-65xt4dbdq-qick-210-rx6500xt-4gb-ekran-karti-fiyatlari,1228350197",XFX Speedster GDDR6 RX-65XT4DBDQ QICK 210 RX6500XT 4GB Ekran Kartı,4799.99,4800.0,9.419,0,198,155,384
6.0,NVIDIA,GeForce GTX 1660 SUPER,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-geforce-gtx-1660s-6-gb-phoenix-gdr-6-192-bit-ekran-karti-fiyatlari,1613566064",Asus Geforce GTX 1660S 6 GB Phoenix Gdr 6 192 Bit Ekran Kartı,4954.3,4954.0,12.79,0,246,398,22
8.0,NVIDIA,GeForce RTX 3050,"https://www.cimri.com/ekran-kartlari/en-ucuz-zota-nvidia-geforce-rtx-3050-twin-edge-oc-lhr-8-gb-siyah-ekran-karti-fiyatlari,1514838028",Zota Nvidia Geforce RTX 3050 Twin Edge OC LHR 8 GB Siyah Ekran Kartı,6389.0,7066.0,12.709,0,154,53,80
8.0,AMD,Radeon RX 6650 XT,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-amd-radeon-rx-6650-xt-eagle-gv-r665xteagle-8gd-8-gb-gddr6-128-bit-ekran-karti-fiyatlari,1841509630",Gigabyte AMD Radeon RX 6650 XT Eagle GV-R665XTEAGLE-8GD 8 GB GDDR6 128 Bit Ekran Kartı,8159.04,8159.0,17.863,2,416,40,344
6.0,AMD,Radeon RX 5600 XT,"https://www.cimri.com/ekran-kartlari/en-ucuz-asrock-rx5600xt-clp-6go-radeon-rx-5600-xt-challenger-pro-oc-ekran-karti-fiyatlari,721592552",Asrock RX5600XT CLP 6GO Radeon RX 5600 XT Challenger Pro OC Ekran Kartı,15931.86,15932.0,13.816,2,138,138,406
6.0,NVIDIA,RTX A2000,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-gv-n2060wf2-6gd-nvidia-geforce-rtx-2060-6-gb-gddr6-ekran-karti-fiyatlari,627709372",Gigabyte GV-N2060WF2-6GD Nvidia GeForce RTX 2060 6 GB GDDR6 Ekran Kartı,6692.03,6851.0,13.811,0,379,265,163
4.0,AMD,Radeon RX 6500 XT,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-amd-radeon-rx-6500-xt-gv-r65xtgaming-oc-4gd-4-gb-gddr6-64-bit-ekran-karti-fiyatlari,1822139914",Gigabyte AMD Radeon RX 6500 XT GV-R65XTGAMING OC-4GD 4 GB GDDR6 64 Bit Ekran Kartı,4858.78,4859.0,9.419,0,107,320,155
,,,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-nvidia-geforce-gt-710-2gb-64bit-dx12-gv-n710d3-2gl-ekran-karti-fiyatlari,40170285",Gigabyte Nvidia GeForce GT 710 2GB 64Bit DX12 GV-N710D3-2GL Ekran Kartı,1299.0,1299.0,,0,509,327,313
1.0,NVIDIA,GeForce GT 1030,"https://www.cimri.com/ekran-kartlari/en-ucuz-biostar-gt210-1gb-d3-1-gb-ddr3-64-bit-ekran-kartlari-fiyatlari,964262800",Biostar GT210-1GB D3 1 GB DDR3 64 Bit Ekran Kartları,759.0,759.0,2.507,0,300,314,300
16.0,AMD,Radeon RX 6800,"https://www.cimri.com/ekran-kartlari/en-ucuz-xfx-speedster-swft-319-rx-6800-core-gaming-rx-68xlaqfd9-16gb-256-bit-gddr6-ekran-karti-fiyatlari,923936802",XFX Speedster SWFT 319 RX 6800 CORE Gaming RX-68XLAQFD9 16GB 256 Bit GDDR6 Ekran Kartı,13364.01,13364.0,21.917,2,194,222,48
8.0,NVIDIA,GeForce RTX 3070 Ti,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-rtx3070ti-8g-8-gb-tuf-gaming-gddr6x-256-bit-hdmi-dp-pcie-16x-v4-0-ekran-karti-fiyatlari,1658828768",Asus RTX3070TI-8G 8 GB TUF Gaming GDDR6X 256 Bit HDMI DP Pcie 16X v4.0 Ekran Kartı,19146.0,19146.0,23.741,2,286,213,32
8.0,NVIDIA,GeForce RTX 3050,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-gv-n3050aoruse-8gd-8-gb-rtx3050-128-bit-gddr6-pcie-v4-0-ekran-karti-fiyatlari,1768096759",Gigabyte GV-N3050AORUSE-8GD 8 GB RTX3050 128 Bit Gddr6 Pcie V4.0 Ekran Kartı,9300.0,9300.0,12.709,0,391,470,396
6.0,NVIDIA,GeForce GTX 1660 SUPER,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-nvidia-geforce-gtx-1660-super-oc-6gb-192bit-gddr6-ekran-karti-fiyatlari,1754944863",Gigabyte Nvidia GeForce GTX 1660 Super OC 6GB 192Bit GDDR6 Ekran Kartı,6696.0,6696.0,12.79,0,70,70,298
2.0,NVIDIA,GeForce GTX 960,"https://www.cimri.com/ekran-kartlari/en-ucuz-seclife-gt610-geforce-2gb-ddr3-64bit-dvi-hdmi-vga-lp-ekran-karti-fiyatlari,711184902",Seclife GT610 Geforce 2GB DDR3 64Bit DVI HDMI VGA LP Ekran Kartı,867.89,874.0,6.028,0,507,284,287
4.0,NVIDIA,GeForce GTX 1650,"https://www.cimri.com/ekran-kartlari/en-ucuz-palit-gtx1650-gp-oc-4gb-128bit-gddr6-hdmi-2xdp-ekran-karti-fiyatlari,633941139",Palit GTX1650 GP OC 4GB 128Bit GDDR6 HDMI 2Xdp Ekran Kartı,4295.0,4295.0,7.838,0,323,437,208
2.0,AMD,Radeon R9 290,"https://www.cimri.com/ekran-kartlari/en-ucuz-seclife-r5-220-2gb-64bit-ddr3-16x-fiyatlari,720843257",Seclife R5 220 2GB 64Bit DDR3 16X,785.98,786.0,8.408,0,190,190,193
8.0,NVIDIA,GeForce RTX 3070 Ti,"https://www.cimri.com/ekran-kartlari/en-ucuz-zotac-rtx-3070-ti-trinity-oc-zt-a30710j-10p-256-bit-8gb-gddr6x-ekran-karti-fiyatlari,1030767349",Zotac RTX 3070 Ti Trinity OC ZT-A30710J-10P 256 Bit 8GB GDDR6X Ekran Kartı,17850.0,17850.0,23.741,2,344,541,513
16.0,AMD,Radeon RX 6950 XT,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-amd-radeon-rx-6950-xt-gaming-x-trio-16-gb-gddr6-256-ekran-karti-fiyatlari,1835429828",MSI AMD Radeon RX 6950 XT Gaming X Trio 16 GB GDDR6 256 Ekran Kartı,24862.1,25743.0,28.918,1,372,58,468
